"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","map_class"
"134","13.5332785772263","104.141208815768","429","0.0116289572385192","0.252954250213808","Siemréab","Cambodia","Forest Degradation"
"2","13.5597981509754","104.021132386478","65","0.00776703261411869","3.8628090000787","Siemréab","Cambodia","Forest Degradation"
"375","13.5582390401449","104.023708181643","59","0.00761996318649952","4.03971440054187","Siemréab","Cambodia","Forest Degradation"
"344","13.5640565096988","104.01972543989","65","0.00776703261411869","3.8628090000787","Siemréab","Cambodia","Forest Degradation"
"589","13.5691166917388","104.023159419671","70","0.00745427987561305","4.06822062659137","Siemréab","Cambodia","Forest Degradation"
"324","13.567726094725","104.027370150586","77","0.00940674862128147","4.061784818414","Siemréab","Cambodia","Forest Degradation"
"678","13.5735249473308","104.017143289503","70","0.00745427987561305","4.06822062659137","Siemréab","Cambodia","Forest Degradation"
"199","13.5709150969948","104.02237729919","70","0.00745427987561305","4.06822062659137","Siemréab","Cambodia","Forest Degradation"
"51","13.5737091280418","104.027278921797","77","0.00940674862128147","4.061784818414","Siemréab","Cambodia","Forest Degradation"
"312","13.57807371653","104.013590690863","68","0.00936830857515594","4.34198120413124","Siemréab","Cambodia","Forest Degradation"
"376","13.5758931885849","104.016064939528","68","0.00936830857515594","4.34198120413124","Siemréab","Cambodia","Forest Degradation"
"347","13.5758642654746","104.020649907706","74","0.0094069577870443","4.06180174382131","Siemréab","Cambodia","Forest Degradation"
"607","13.5778200284361","104.066811880598","289","0.0719011945264766","3.96473303932623","Siemréab","Cambodia","Forest Degradation"
"363","13.5773293798565","104.076914214977","303","0.0352651389643232","4.87849249549993","Siemréab","Cambodia","Forest Degradation"
"461","13.5763441531276","104.080309553278","303","0.0352651389643232","4.87849249549993","Siemréab","Cambodia","Forest Degradation"
"456","13.5760558831734","104.111567359185","280","0.0257000258557142","4.78104720632929","Siemréab","Cambodia","Forest Degradation"
"379","13.5820682528932","104.061340987819","199","0.105596832766295","3.99271966066229","Siemréab","Cambodia","Forest Degradation"
"20","13.5839848988081","104.068829381554","263","0.0270881242225501","5.93873286093137","Siemréab","Cambodia","Forest Degradation"
"397","13.5810506962706","104.069730619074","289","0.0719011945264766","3.96473303932623","Siemréab","Cambodia","Forest Degradation"
"519","13.5803689405309","104.074793196929","289","0.0719011945264766","3.96473303932623","Siemréab","Cambodia","Forest Degradation"
"117","13.5878268869744","104.069234088624","263","0.0270881242225501","5.93873286093137","Siemréab","Cambodia","Forest Degradation"
"649","13.586401286318","104.072542346342","263","0.0270881242225501","5.93873286093137","Siemréab","Cambodia","Forest Degradation"
"118","13.5850139470417","104.078386710142","255","0.0361992677184532","5.86537981424268","Siemréab","Cambodia","Forest Degradation"
"364","13.5869527682984","104.09209229152","230","0.00668305722044497","0.103900665978435","Siemréab","Cambodia","Forest Degradation"
"58","13.5906534164671","104.064130243287","276","0.0572610628171769","4.3009430340866","Siemréab","Cambodia","Forest Degradation"
"490","13.5896444912435","104.066836118843","263","0.0270881242225501","5.93873286093137","Siemréab","Cambodia","Forest Degradation"
"454","13.5921853984186","104.070293034645","191","0.0452018996462508","6.03230805958508","Siemréab","Cambodia","Forest Degradation"
"74","13.5918931485885","104.074779464406","191","0.0452018996462508","6.03230805958508","Siemréab","Cambodia","Forest Degradation"
"391","13.5897328358794","104.08658987901","259","0.0234502377052946","6.13488071315137","Siemréab","Cambodia","Forest Degradation"
"578","13.5896706392218","104.089524128044","259","0.0234502377052946","6.13488071315137","Siemréab","Cambodia","Forest Degradation"
"169","13.5921196558589","104.191305424051","266","0.138017659100454","0.745969887361829","Siemréab","Cambodia","Forest Degradation"
"486","13.5946256817381","104.068030840467","191","0.0452018996462508","6.03230805958508","Siemréab","Cambodia","Forest Degradation"
"647","13.5965903344116","104.191573956566","266","0.138017659100454","0.745969887361829","Siemréab","Cambodia","Forest Degradation"
"396","13.602490316565","104.048096718603","210","0.0541985460399185","4.84278331437051","Siemréab","Cambodia","Forest Degradation"
"152","13.6044919533919","104.053927031379","208","0.0454236601757362","6.26183378093046","Siemréab","Cambodia","Forest Degradation"
"219","13.6061075423985","104.085332538268","259","0.0274724142988363","5.06522923173478","Siemréab","Cambodia","Forest Degradation"
"431","13.6045443832692","104.088892173109","259","0.0274724142988363","5.06522923173478","Siemréab","Cambodia","Forest Degradation"
"85","13.6088691702302","104.079520420551","261","0.0471859851913684","3.22094838550244","Siemréab","Cambodia","Forest Degradation"
"392","13.6108339392474","104.083734824343","253","0.021669292228706","3.43359289220686","Siemréab","Cambodia","Forest Degradation"
"156","13.6122599759524","104.076825364875","261","0.0471859851913684","3.22094838550244","Siemréab","Cambodia","Forest Degradation"
"372","13.6111006855971","104.081349840308","261","0.0471859851913684","3.22094838550244","Siemréab","Cambodia","Forest Degradation"
"318","13.6116076062224","104.085518470138","253","0.021669292228706","3.43359289220686","Siemréab","Cambodia","Forest Degradation"
"389","13.4557537744283","104.207013763197","70","0.00378088372326975","4.14410471382897","Siemréab","Cambodia","Forest enhancement"
"3","13.4569489272239","104.222829016282","74","0.00427527220534553","3.84673211679959","Siemréab","Cambodia","Forest enhancement"
"277","13.4609729787432","104.208627843498","77","0.00318360156019089","3.497209923916","Siemréab","Cambodia","Forest enhancement"
"424","13.4696870511226","104.070043571497","47","0.00653461453650922","3.44298516159038","Siemréab","Cambodia","Forest enhancement"
"56","13.4730336360538","104.064783398556","47","0.00489141235864093","3.19827663745897","Siemréab","Cambodia","Forest enhancement"
"644","13.4713384571955","104.070661394717","47","0.00653461453650922","3.44298516159038","Siemréab","Cambodia","Forest enhancement"
"483","13.4704109797062","104.198154691369","77","0.0061960195924591","3.41327041291357","Siemréab","Cambodia","Forest enhancement"
"315","13.4764984511755","104.059859284708","51","0.00490281368411228","3.48759855247562","Siemréab","Cambodia","Forest enhancement"
"652","13.4739430320655","104.070812746101","47","0.00653461453650922","3.44298516159038","Siemréab","Cambodia","Forest enhancement"
"274","13.4773772240779","104.078176361492","57","0.0188268905037029","4.27335106077395","Siemréab","Cambodia","Forest enhancement"
"689","13.4766874837818","104.229761836133","81","0.00508739837662786","2.23101483237976","Siemréab","Cambodia","Forest enhancement"
"200","13.475051534728","104.234378328477","77","0.0029381581442975","1.43183929479242","Siemréab","Cambodia","Forest enhancement"
